id,lat,long,diam,type
10-1-010574,192479.18626177212,5284277.970937622,26.37415306,2
10-1-010575,183572.66592172717,5247880.901554809,11.80699274,2
10-1-010577,196156.60603898088,5234053.658802677,6.71346295,
10-1-010581,160744.38103876554,5204112.58298001,4.41152823,1
10-1-010582,150565.98410139873,5215506.574900322,31.1548816,2
10-1-010586,154801.98182225323,5279351.228805497,16.59684216,2
10-1-010587,155791.68663593943,5295221.834649901,24.2354173,2
10-1-010589,163960.00319910163,5322396.1484683305,12.24533108,2
10-1-010590,142187.36420122982,5295324.000730016,8.41860916,2
10-1-010591,168542.91732289054,5316668.804079114,4.93017474,1
10-1-010592,166357.15515170994,5309384.024127308,3.07123792,1
10-1-010593,186721.98592940412,5324989.958359791,37.37970489,2
10-1-010595,140705.2914295589,5184564.093085667,3.63805779,1
10-1-010596,173266.95056010655,5151681.550491237,12.13460505,2
10-1-010598,208631.93798821795,5162862.654427414,8.73412237,2
10-1-010603,180094.16842795463,5135537.582664972,13.21774645,2
10-1-010604,194883.73279338086,5074177.520462183,4.99988017,1
10-1-010605,179311.26004145195,5078775.799565444,5.89442336,1
10-1-010606,131204.2088382364,5156680.822420064,9.78671153,2
10-1-010609,202298.4470525873,5054292.139148541,8.54152205,2
10-1-010610,182281.11069233884,5050028.003643339,5.91419166,1
10-1-010612,197187.69828015563,5045839.1244183825,4.89308274,1
10-1-010613,189278.93162957652,5039864.04995619,16.15074959,2
10-1-010615,147672.63111057068,5044021.962847935,4.44808009,1
10-1-010616,156544.78050998558,5085022.492838169,65.65643042,2
10-1-010617,145418.3487330963,5024343.502668463,55.33188006,2
10-1-010618,156597.4206685039,4975494.968202832,6.94482962,1
10-1-010619,161530.90160106472,4939772.050919323,5.10237832,1
10-1-010620,168029.43304621216,4954440.049325874,33.66580931,2
10-1-010622,204368.49619526314,4932007.076758558,15.34991051,2
10-1-010626,161115.72750478477,4912890.473711907,6.3754505,3
10-1-010630,179789.49639814108,4908083.888895008,4.64022086,1
10-1-010634,183440.2037491815,4895181.437354555,10.18790871,2
10-1-010636,186094.5579342271,4881384.35365942,5.85793257,1
10-1-010637,184420.2627975304,4863230.509885944,24.91104469,2
10-1-010638,201244.32195260137,4856808.817266928,8.7634585,2
10-1-010640,171551.08994469154,4852439.3387355665,9.73008756,2
10-1-010644,188318.8701525974,4821271.514834117,6.59730762,
10-1-010648,196799.70479468568,4779056.041846134,3.56747112,1
10-1-010649,159209.73627066487,4787383.173052911,5.3083756,1
10-1-010651,192518.89097474283,4785841.628147673,3.24850618,1
10-1-010652,189834.0271424797,4783707.5887325695,3.99767149,1
10-1-010653,145065.09278175037,4798505.542013691,5.67173356,
10-1-010654,168892.8279974704,4812812.228599094,35.14473167,2
10-1-010655,139955.43057228252,4816342.383472609,30.20439411,2
10-1-010656,132387.59160353272,4793389.472864251,4.41777054,1
10-1-010658,166474.36442696673,4735403.639126507,3.38444052,1
10-1-010661,148433.65294677846,4746411.624990039,7.75970501,2
10-1-010665,204992.0882651789,4777199.5489724185,10.77829324,2
10-1-010672,128150.2442733238,4713441.107069626,38.81024607,2
10-1-010674,172897.70573872892,4627232.122191218,4.42606637,1
10-1-010675,180423.39155301385,4619678.500293096,9.34598757,2
10-1-010676,197747.57165911328,4617184.064206972,5.14042389,
10-1-010683,192745.5358465005,4700878.051164338,67.23817762,2
10-1-010686,204876.1242223739,4594481.524804345,3.06517029,1
10-1-010693,203065.41463814856,4561462.935422765,10.52392812,2
10-1-010694,133778.0598032683,4520965.41023262,4.20677162,1
10-1-010697,185968.36857051754,4509705.737931405,7.40669377,2
10-1-010699,187696.75364372155,4484061.449625239,4.97390349,1
10-1-010906,55707.64762705104,4459967.291683906,3.54025802,1
10-1-010907,73099.75498854477,4461149.596895488,10.83409256,2
10-1-010908,88934.49204523923,4467587.743842696,5.02970898,1
10-1-010909,76167.61910729481,4467616.528989072,4.58790042,1
10-1-010911,118686.83273460483,4497863.26791832,3.07661503,1
10-1-010912,128065.0663194592,4531005.86784763,5.6713452,1
10-1-010918,67415.49040257055,4491430.186303368,46.24979657,2
10-1-010919,89773.09111044662,4570363.858647721,4.81663382,1
10-1-010926,103529.8272352083,4622533.264295436,3.01693543,1
10-1-010935,100245.88822868797,4706870.396121642,3.25117786,1
10-1-010937,58870.51956191358,4677949.160876004,9.82165876,2
10-1-010938,46986.50902336196,4680147.193823461,5.99669697,
10-1-010940,48456.28950324481,4646784.123322194,13.23639756,2
10-1-010941,132847.95858707256,4651954.59767262,19.28347937,2
10-1-010943,109376.40371338525,4715378.794623291,8.91222643,2
10-1-010947,84220.38267468204,4743901.57622934,3.64881605,1
10-1-010951,80344.89791529762,4760505.731802489,14.59080114,2
10-1-010956,91665.89742577457,4784757.530873356,8.89010491,
10-1-010957,84015.03507714541,4836772.614588895,3.13671983,1
10-1-010961,56462.78986076689,4853503.703381589,9.53873067,2
10-1-010962,107565.94970735649,4872171.793958064,3.05983545,1
10-1-010963,100385.77674969447,4870609.557413581,3.22131641,1
10-1-010968,121476.26414554336,4889905.343180621,4.06638853,1
10-1-010969,68977.99337191333,4922910.801580366,3.66035777,1
10-1-010971,83828.4986157371,4890072.921157246,12.89834612,2
10-1-010972,99406.66207226538,4923638.225611842,6.96764783,
10-1-010973,105095.08810192753,4925930.789892778,7.61801044,1
10-1-010975,109166.37355817543,4942056.431007914,3.28868365,1
10-1-010976,96749.43541826309,4931135.6499424055,6.02196276,1
10-1-010981,87770.52889607266,5011523.237418171,3.20920517,1
10-1-010983,79950.90432861737,5007045.10377586,6.8315913,
10-1-010984,99671.51262448686,5001347.121836274,11.2800761,2
10-1-010985,99663.80355153674,4959459.45692839,90.19018775,2
10-1-010987,73239.0928191467,5028458.414173004,3.16755674,1
10-1-010988,83287.53612664272,5039628.491854098,9.27377182,2
10-1-010990,111673.89552061242,5076627.778624182,3.40781167,1
10-1-010991,129218.84634894473,5067249.435683629,5.60338525,1
10-1-010992,117178.69626203498,5038862.826520057,18.74082978,2
10-1-010994,87955.30564943863,5106792.816695885,3.19908548,1
10-1-010998,106390.9265776925,5113395.300660582,3.13119437,1
10-1-010999,89705.09077343906,5122795.755382679,10.86373792,2
10-1-011000,54863.88774339396,5056290.445914816,5.91477486,1
10-1-011001,51723.94369772613,5046105.238695728,10.09241091,2
10-1-011003,117580.4811903427,5108393.141030053,16.93289167,2
10-1-011005,118493.9194430861,5100910.262489199,4.98230052,
10-1-011006,125757.4615698666,5092099.690187189,19.52318225,2
10-1-011008,89777.16335070554,5162983.36830091,12.75314429,2
10-1-011010,80426.06538968268,5190500.31634278,20.26886523,2
10-1-011014,110477.44347498927,5174036.488135947,5.98179817,
10-1-011024,129375.52633375845,5325777.367400098,3.2599545,1
10-1-011025,103526.27314536554,5322016.198168588,14.62110378,2
10-1-011026,96589.37068194327,5327434.493277201,4.41070961,1
10-1-011027,97936.63401582242,5311061.435041982,12.96604999,2
10-1-011029,70723.0923819577,5318958.9897995135,14.25444796,2
10-1-011030,70281.07291380092,5329669.841708246,3.02533095,1
10-1-011031,20214.584464245683,5332201.51326159,3.85105482,1
10-1-011032,20107.14826925344,5277436.580037783,8.48085815,2
10-1-011035,1701.9282252322762,5313280.434055181,42.68428155,2
10-1-011039,26554.98264957891,5199143.870782718,7.70737607,2
10-1-011040,22631.436979331582,5173506.212573276,8.93475154,2
10-1-011041,34969.84077597746,5212300.068441359,7.44971879,
10-1-011042,15194.464716082992,5241805.242372958,5.98081925,
10-1-011044,29243.551654436018,5163570.671230478,3.7755973,1
10-1-011046,41960.401976607376,5149740.646872418,5.03578373,
10-1-011048,44407.74926179412,5127608.395956616,4.51030178,1
10-1-011049,34564.62539792856,5126171.166904498,16.80996002,2
10-1-011051,23915.83240366117,5150316.339131085,7.23223844,1
10-1-011052,13678.940480721583,5154338.3048116015,7.86614358,
10-1-011053,24355.261890265,5098853.496359451,5.30415481,
10-1-011054,22358.158570117776,5077342.684539908,4.68613341,1
10-1-011057,14400.002559204462,5069821.771553609,3.51672823,1
10-1-011061,41203.19964748828,5055280.4669102235,13.46744593,2
10-1-011062,30750.08127985618,5055691.483119098,3.22989945,1
10-1-011066,711.5001821502738,5126173.170869903,4.63528985,3
10-1-011067,13880.819694832962,5029215.604292219,3.11689024,1
10-1-011072,2020.3996995200753,5005109.859981249,8.72471444,2
10-1-011076,9212.299618534411,4981977.136005003,16.64228182,2
10-1-011084,21159.008313399263,4900836.331963434,3.27622436,1
10-1-011086,40938.45181257077,4970662.247077591,24.24422632,2
10-1-011087,26347.483560168926,4960600.240759161,36.46127521,2
10-1-011091,15291.73195725435,4857546.585339885,14.66913798,2
10-1-011092,26736.584472128936,4850604.1171752075,14.2730961,2
10-1-011094,45781.13604212464,4823210.301871907,4.48887065,1
10-1-011097,45678.9861430965,4829453.025147508,19.57719036,2
10-1-011098,51312.91456769007,4894914.128758876,87.82797939,2
10-1-011103,39428.33111196586,4786694.136131597,9.15971501,2
10-1-011107,32939.93922203413,4698656.915417839,11.3664273,2
10-1-011109,42468.113102194875,4735048.7706972305,7.61342788,
10-1-011110,53424.74475909836,4732563.115073547,7.96845697,2
10-1-011113,24808.25343946059,4637465.45125215,6.48859454,
10-1-011117,18666.093842179147,4597400.214769664,3.99012624,1
10-1-011118,5108.0429745994625,4618766.060051871,8.54320949,
10-1-011124,12014.211211540045,4577326.5626547225,36.8684455,2
10-1-011132,20044.725250692652,4471309.582956365,6.10599095,3
10-1-011133,14023.769049246228,4474474.41155807,13.83961799,2
10-1-011135,8780.07047861416,4515646.765133982,7.74695293,
10-1-011136,17354.9644168984,4503200.073175506,30.39695248,2
10-1-011138,11828.038202242484,4270309.62244705,16.29457537,2
10-2-001219,1749447.4312320536,4339858.17594653,3.2128073,1
10-2-001484,1682000.1679313139,5105714.56772877,3.21859012,1
10-2-001489,1623809.2415815166,5103744.6406926215,3.91065378,1
10-2-001492,1640927.3327829123,5057676.692688226,3.14282954,1
10-2-001493,1577491.9803655476,5148760.904570332,3.46906946,1
10-2-001494,1571166.517205085,5160792.169936441,3.35981555,1
10-2-001500,1599901.7600413233,4489116.994396279,5.09054997,1
10-2-001610,1399443.1191311749,5306599.842856792,3.91793243,1
10-2-001614,1389248.071677346,5252592.721508988,3.07015589,1
10-2-001624,1350914.7224361768,4449367.004610034,11.97491714,2
10-2-001735,1266490.1380575749,4094119.086757506,4.96714228,1
10-2-001745,1199174.3286046404,4357042.619681259,3.9671146,1
10-2-001749,1137790.4363429607,4090729.172714087,3.32241683,1
10-2-001750,1151652.0713141484,4062148.6038820306,3.54019432,1
10-2-001753,1161696.4532873195,4070127.7285073553,10.07183224,2
10-2-002053,777544.9405376867,4309998.8478058,4.94715406,
10-2-002673,187911.22743366615,5108716.747361926,6.16560198,2
10-2-002675,184047.51728982464,5108658.154045132,4.54348368,1
10-2-002767,90038.3409146932,4521185.846427177,15.36999721,2
10-2-002769,63520.6512848473,5004358.107418565,7.67395003,2
10-2-002770,79294.53945232813,5329329.992054301,6.48005989,
10-2-002808,1580977.8393648895,4408845.548006936,3.27974713,1
10-2-002820,29125.565627726035,5199325.615212212,6.44716256,2
10-3-000065,1579554.5687230898,5295259.827012664,13.33772223,2
10-3-000066,1500488.2962224144,4465290.431331397,6.01246194,
10-3-000069,1385248.9806010532,4714600.4973724475,6.53846898,
10-3-000070,1333767.3819934893,4580592.722795493,6.57335406,2
10-3-000087,1215468.3668268945,4254215.65417999,20.62948849,2
10-3-000090,1164499.069735593,5210712.809297791,3.29064884,1
10-3-000091,1221710.7611463282,5333380.63856356,3.09693134,1
10-3-000092,1144968.1822560972,5037428.236229839,5.53568984,
10-3-000093,1083557.6540283312,4844956.5449527865,3.24718022,1
10-3-000094,1105008.8287620542,4874735.613715965,44.06353949,2
10-3-000095,1104267.5601213109,4369503.055487651,6.05389329,
10-3-000096,1123235.6735397147,4182987.1025700388,36.55830489,2
10-3-000118,1014757.0952859558,4038151.4417782133,28.47438357,2
10-3-000119,984378.9386644445,5307017.309570104,13.11052894,2
10-3-000120,1022058.0450633209,5328779.995717611,15.27388267,2
10-3-000121,925722.8285830268,5320959.644305206,9.23576132,2
10-3-000123,892214.6860413648,5233442.374672194,13.03707848,2
10-3-000124,903142.998721307,5049262.561762406,25.8182546,2
10-3-000125,899331.3812462339,4899116.160303364,9.59898411,2
10-3-000126,909678.1930721318,4004914.6951866923,30.86780054,2
10-3-000167,792276.3776964616,4251706.102706183,55.09999519,2
10-3-000168,672015.0649059323,5217493.020277752,7.16982936,2
10-3-000169,663640.9759472429,4902815.743606033,4.86965911,1
10-3-000188,582371.7985101017,4127650.907623322,54.16925037,2
10-3-000211,394669.0026232179,4900587.823064506,4.76637648,1
10-3-000212,416629.1693370805,4987486.180932961,76.83549578,2
10-3-000213,335365.88525339175,5173599.519360012,10.01557784,2
10-3-000214,299437.7035893658,5043633.102281427,8.0183592,2
10-3-000215,324421.3559827703,4443777.0743987365,68.41944234,2
10-3-000246,221535.89081348994,5159249.84264897,3.3713273,1
10-3-000248,221027.41888045083,5231908.335301983,9.91656337,2
10-3-000249,82531.45177431956,4398483.05771523,26.99775707,2
10-3-000250,96965.91833022292,4376686.893313369,37.33176989,2
10-3-000251,126989.06112975892,4294699.099453485,30.20362611,2
10-3-000268,57863.62355822403,5232811.747326393,31.23533013,2
10-3-000269,185345.03622779503,4458725.926097044,18.88264586,2
10-3-000270,136947.46617084436,4086596.437712447,99.49153792,2
10-3-000282,399963.4843799891,4587115.685904053,61.54894598,2
10-3-000284,769336.2720773403,4401637.632367955,41.04951181,2
10-4-014077,1653868.5964093318,4615037.902608945,3.16655555,
10-4-014683,1621396.9603717208,5096315.656433444,4.17218382,
10-4-014759,1600846.192010656,5115456.967348143,3.01675689,
10-4-015319,1543526.5561528332,4936726.874047959,9.80013267,
10-4-016371,1449344.4407638996,4098774.688399143,8.29979678,
10-4-016372,1456324.2321174443,4115257.1764222686,6.91462306,
10-4-016373,1489233.5345551476,4078151.360012971,4.85266205,
10-4-016374,1492853.1257941958,4084442.579725545,6.47186043,
10-4-016375,1435356.187304201,4080346.3084777407,5.56532972,
10-4-016376,1439123.188839641,4086502.8487939336,5.83554481,
10-4-016377,1467111.3716284595,4054688.416204116,6.54372085,
10-4-016660,1436416.289152473,4240360.143720643,4.95567085,
10-4-016670,1432216.0505672726,4074507.885370789,5.54425593,
10-4-016671,1410333.526577286,4106244.845523409,5.30991257,
10-4-016672,1408339.679389747,4102631.632477713,3.83153548,
10-4-017215,1390525.077145843,4101125.020346529,5.54123922,
10-4-017234,1389379.952871811,4204046.05782807,3.14397735,
10-4-017253,1393123.0461101367,4229374.030182275,3.99080375,
10-4-017254,1391819.6915490392,4218917.857323273,3.80277861,
10-4-017265,1374466.5324198753,4298559.7171722725,3.02103841,
10-4-017398,1400754.557715981,5316138.334699025,3.28776574,
10-4-017399,1391131.0238884313,5311490.21784743,3.19237525,
10-4-017530,1339026.8049059778,4584251.353129899,4.60305845,
10-4-017574,1336846.0217086487,4182159.400844658,5.87005874,
10-4-017613,1333019.5567525355,4154320.948234099,4.67237336,
10-4-017615,1332276.0085344634,4142562.6892215624,3.61995594,
10-4-017661,1356124.7290198528,4107077.1662675417,5.08157622,
10-4-017662,1342958.6342259466,4108248.905762676,5.53852038,
10-4-017663,1340347.942659636,4081809.186034732,3.15717432,
10-4-017664,1348930.7688276211,4094966.6615843554,4.44472797,
10-4-017666,1356724.778259992,4099742.49403773,6.24387663,
10-4-018345,1294214.3373752106,4179970.447680118,7.01785242,
10-4-018388,1315734.1566665855,4319549.035077012,4.76589599,
10-4-018637,1290734.450560258,5298792.291691912,3.97260454,
10-4-018652,1266974.1262276575,5291641.146774747,3.82868871,
10-4-018731,1274247.437167163,4589603.549979407,3.11458529,
10-4-018813,1256308.6773825034,4162452.7328220652,3.03167833,
10-4-019474,1220651.6129745832,4003030.655938472,6.88051444,
10-4-019477,1234661.387280153,4070507.9111509128,3.10936719,
10-4-019685,1184764.2294619717,4403577.11051005,3.20164412,
10-4-019749,1178012.121414787,4040089.441099344,3.7740266,
10-4-020265,1142259.2051070114,4150731.848564497,3.14237386,
10-4-020443,1094612.9882421778,5330947.898058334,5.02036555,
10-4-020587,1109145.3944730747,4573789.668625142,3.58470151,
10-4-020599,1110634.825608932,4434741.010053338,6.00897022,
10-4-020600,1114266.541401759,4429587.78545304,4.8858546,
10-4-020601,1117386.9241726955,4431222.386427072,5.0724641,
10-4-024186,880333.1668567873,4042646.8595480546,3.25411338,
10-4-031954,289751.0026503328,4886463.665068973,4.35323595,
10-4-032992,250444.32154406077,4580382.162398505,3.81205188,
10-4-033023,265432.0175126954,4885618.1339193545,3.53466,
10-4-034170,196706.50647457587,4853598.592714209,8.64278381,
10-4-034181,178880.523769815,5114530.476825961,5.61504679,
10-4-034218,137249.5492267185,5146370.148948119,3.4475754,
10-4-035321,112952.54529577206,4869574.364956056,4.52180583,
10-4-035336,98993.03027660077,5123149.644056021,4.53149827,
10-4-036459,20797.19363385089,5333145.4965465665,9.02925393,
10-4-036546,1584883.055241897,4343896.879272439,4.31892293,
10-4-036548,1282009.651059697,4153581.482036064,3.06479839,
10-4-036549,1295483.8604245197,4176034.942349074,4.86885305,
10-4-036550,1285772.4306946397,4182703.2080637026,5.11439683,
10-4-036551,1281621.4418856702,4162246.908208451,3.65023005,
10-4-036552,1282716.5334085226,4159581.5281239524,3.5909645,
10-4-036553,1272246.3067122782,4169411.056081267,5.24281101,
10-4-036555,1284330.3692467958,4150290.3870178536,3.45330936,
10-4-036560,1070316.6953307227,4489411.504999737,5.24990373,
10-4-036599,1471859.3862444032,4271229.948745568,3.56339887,
10-4-036746,25393.401202331064,4826442.8474341445,4.18549946,
10-4-036749,41769.403506336086,5235596.07025551,8.53889048,
10-4-036750,3400.191345324442,5296931.352871878,3.33111683,
10-4-036907,136041.8224011117,4587344.5819028765,3.62674647,
10-4-036910,170661.03223668257,4669221.063515782,8.62360026,
10-4-037789,829762.8295826707,5301876.110540379,4.66562923,
10-4-037878,993670.5385310359,4513722.659024649,10.09637345,
10-4-037988,1080115.9616915514,4631734.206213324,5.43757029,
10-4-038244,1271541.5948814393,4158839.1712606456,3.91889071,
10-4-038246,1245075.776778838,4175422.2042916054,3.53050676,
10-4-038248,1243863.6959960964,4168491.7053896864,3.71150955,
10-4-038249,1244142.8802057526,4164621.9225371927,4.26737981,
10-4-038257,1284442.8426201358,5280857.283192981,4.0085909,
10-4-038258,1311292.4553642776,5315619.720780645,4.02314735,
10-4-038323,1373556.8405926074,4077221.7701902543,3.73412144,
10-4-038324,1376463.0337798733,4152301.6647332334,4.71205404,
10-4-038327,1353865.385162764,4533905.6840269705,5.19903505,
10-4-038331,1413093.9844773987,5297004.074707856,3.42935213,
10-4-038333,1406449.5523779439,4147658.012202086,3.37279803,
10-4-038352,1483079.1096345566,4051674.382887394,4.4771167,
10-4-038355,1502008.1626199055,4102211.841140821,3.34558951,
10-4-038360,1512163.8123865193,5148061.818186301,3.32543937,
10-4-038412,1600343.0022838558,4056936.564882687,3.83362678,
10-4-038413,1605946.1316390764,4051662.530389255,3.57359499,
10-4-038420,1648129.7314417136,5033840.137653869,3.03965014,
10-4-038421,1661603.2580002225,4997451.54941302,3.00781174,
10-4-038422,1661100.1660712017,4183630.7210172154,3.70118299,
10-4-038483,1747370.7161334693,4404128.2940525105,3.38132701,
